did,tsne_x,tsne_y
tensor(12),-43.103725,-2.3021367
tensor(72),-1.8971256,34.191013
tensor(91),8.556902,-58.718403
tensor(72),-4.416337,13.537827
tensor(6),2.9493046,-11.225854
tensor(87),1.3902608,4.5543103
tensor(4),-20.954315,21.593683
tensor(87),30.389416,24.260439
tensor(72),-1.4732736,14.121298
tensor(7),-20.029963,51.009605
tensor(1),-35.870216,-27.555395
tensor(86),69.61572,-5.3259954
tensor(1),-3.5327299,18.475653
tensor(6),-2.2535486,-14.216976
tensor(5),3.1062386,-19.397491
tensor(86),54.557663,23.912514
tensor(87),29.223694,23.808699
tensor(91),3.5284781,-62.723095
tensor(23),-33.4508,40.643684
tensor(90),17.952518,15.435772
tensor(19),20.145609,53.843086
tensor(3),-9.709823,-42.897705
tensor(4),-20.818087,24.614756
tensor(86),60.830486,11.748241
tensor(73),-15.243682,41.061947
tensor(11),-38.34886,26.773434
tensor(86),63.030884,8.63482
tensor(1),2.5232763,28.141298
tensor(67),40.875748,-29.966236
tensor(75),-36.902344,21.090183
tensor(94),-3.474312,-10.365891
tensor(1),1.459659,25.508955
tensor(4),-57.31884,23.940527
tensor(3),-11.745204,-43.891926
tensor(66),16.353573,28.050617
tensor(16),-5.2404075,-18.802088
tensor(6),40.41436,12.97243
tensor(6),38.46528,11.568235
tensor(97),3.6289468,38.489925
tensor(9),68.296234,-3.0714045
tensor(37),61.580704,25.359015
tensor(2),-65.468956,-11.636312
tensor(86),63.463093,7.8570127
tensor(66),12.309369,21.260391
tensor(67),59.46574,-26.650307
tensor(62),28.030598,57.442257
tensor(90),17.206396,14.234947
tensor(97),3.397419,36.97309
tensor(16),33.161938,11.534223
tensor(97),3.5387757,50.67254
tensor(14),23.39233,-48.983074
tensor(91),15.480071,-51.898212
tensor(65),-27.80494,-4.190497
tensor(66),11.600745,20.587145
tensor(5),19.442358,-18.367369
tensor(14),25.44457,-48.61609
tensor(5),-5.910977,-18.677135
tensor(16),33.593884,10.614831
tensor(9),69.14754,-0.94413656
tensor(0),-59.962196,-23.609148
tensor(62),28.649195,52.086674
tensor(65),-24.539522,-14.1728945
tensor(4),-21.485174,30.83735
tensor(3),-36.822926,-30.692822
tensor(91),9.410579,-57.580868
tensor(7),-15.5378065,22.005806
tensor(87),29.251837,23.750187
tensor(83),3.8644414,-21.579874
tensor(94),37.599976,-8.421215
tensor(93),53.98446,-47.430336
tensor(5),18.873089,-18.392448
tensor(19),24.9217,51.483185
tensor(95),-8.92003,-69.24553
tensor(16),33.990387,9.57865
tensor(64),-44.17292,6.9365673
tensor(4),-38.090145,-30.883493
tensor(65),-30.230536,4.1787314
tensor(90),22.193314,30.131136
tensor(23),-37.269096,26.431484
tensor(37),62.04626,23.341206
tensor(15),-6.009288,-42.437035
tensor(22),3.8067303,52.63661
tensor(9),68.905304,-0.5713936
tensor(23),-26.62219,8.66467
tensor(16),15.017537,49.93156
tensor(7),-33.79317,-15.680759
tensor(14),29.068941,-50.03226
tensor(96),-64.32315,-4.9469724
tensor(6),-12.480535,-18.403906
tensor(37),61.480972,15.406498
tensor(72),-0.08749543,37.91039
tensor(93),50.9343,-47.058205
tensor(23),-35.0427,36.047207
tensor(72),0.28815532,48.09608
tensor(86),55.098015,24.750154
tensor(94),-2.1280148,-10.283827
tensor(15),4.241398,-37.7415
tensor(9),70.64672,1.9951279
tensor(37),62.419178,15.565306
tensor(16),4.147207,-10.614696
tensor(12),-56.682297,4.5166855
tensor(17),-54.082577,-0.5229586
tensor(95),-15.891025,-60.54624
tensor(18),53.884266,17.136915
tensor(64),-25.093344,-10.269891
tensor(83),22.407751,-7.8598595
tensor(73),-14.725621,21.774494
tensor(11),-22.762547,-13.772105
tensor(19),17.028316,6.157384
tensor(64),-41.10074,4.6710477
tensor(17),-53.343784,10.517794
tensor(22),-14.921932,18.145672
tensor(6),38.50768,11.628287
tensor(66),13.509319,23.10562
tensor(83),22.265802,-8.070702
tensor(1),3.8190448,38.032303
tensor(97),-0.25958368,23.111221
tensor(95),-14.368069,-62.375114
tensor(23),-34.90186,36.583748
tensor(14),29.088266,-50.055786
tensor(23),-33.727993,40.075672
tensor(97),3.648868,38.219234
tensor(7),-15.777513,27.886604
tensor(96),-61.31897,-12.582754
tensor(66),14.034592,23.909615
tensor(67),45.10265,-27.311913
tensor(22),-13.923609,25.625444
tensor(83),20.952784,-8.707663
tensor(4),-56.39984,24.703974
tensor(94),-1.9550599,-10.278557
tensor(4),-21.220964,30.420527
tensor(3),-14.453077,-45.492294
tensor(7),-18.027487,49.60211
tensor(15),-14.960947,-46.503036
tensor(12),-57.49697,4.4783344
tensor(23),-36.802303,27.324604
tensor(15),-1.2124596,-40.635853
tensor(2),-42.628605,-26.920555
tensor(95),-8.304976,-69.20524
tensor(65),-47.812885,35.682713
tensor(1),-3.5573475,18.338865
tensor(5),26.0822,-14.055781
tensor(9),69.60845,-0.8543439
tensor(7),-15.821811,39.306488
tensor(83),-11.067052,-21.964945
tensor(23),-31.827688,42.95861
tensor(3),-0.30178764,-39.013844
tensor(14),31.079878,-51.62375
tensor(23),-36.44128,31.314428
tensor(22),-7.5669336,52.413525
tensor(66),10.952348,19.290232
tensor(71),46.345192,-13.560133
tensor(37),62.11329,10.1566725
tensor(87),28.04628,23.544764
tensor(75),-11.351433,-6.460071
tensor(65),-29.771544,3.4070444
tensor(23),-36.55568,29.693254
tensor(94),34.607204,-11.128659
tensor(7),-16.127457,29.208311
tensor(71),44.578854,-11.039473
tensor(65),-28.747347,-0.4631254
tensor(37),62.542072,9.462977
tensor(86),54.475227,22.28424
tensor(11),-40.09835,36.90899
tensor(90),20.569475,20.241686
tensor(83),19.244713,-10.413446
tensor(94),32.868122,-12.169217
tensor(67),47.074997,-25.587702
tensor(90),21.04135,22.386976
tensor(7),-33.92905,-15.795817
tensor(75),-42.85529,18.060839
tensor(23),-33.81627,39.91056
tensor(5),-9.564725,-19.103226
tensor(83),21.093554,-8.493085
tensor(19),16.872343,6.2358108
tensor(22),-13.279341,40.855713
tensor(5),-4.0635467,-18.777727
tensor(7),-37.420864,-15.826232
tensor(5),25.1121,-15.4045315
tensor(97),3.1735995,35.9884
tensor(37),57.84459,28.160295
tensor(71),46.048786,-12.676075
tensor(65),-28.498064,-1.4267725
tensor(94),10.58539,-14.452871
tensor(90),20.687412,20.92793
tensor(93),53.327297,-47.519783
tensor(65),-29.92222,3.7798436
tensor(19),21.392109,53.597775
tensor(17),-52.80784,-3.1696002
tensor(75),-35.276733,20.697495
tensor(65),-28.341585,-1.7844818
tensor(5),2.0563598,-19.797592
tensor(7),-16.05091,18.818493
tensor(90),1.6689048,4.6315665
tensor(64),-36.901558,1.5451242
tensor(96),-41.15449,-15.975812
tensor(90),11.394191,7.7096677
tensor(18),63.024574,8.6440115
tensor(9),69.52992,-0.3389808
tensor(19),27.835123,47.4247
tensor(15),-3.3486612,-41.238113
tensor(23),-36.75935,25.420115
tensor(0),-60.01978,-23.58313
tensor(97),3.7647965,42.968063
tensor(16),31.354198,5.3304877
tensor(71),43.694443,-9.768216
tensor(6),34.435062,8.598518
tensor(7),-15.682909,26.3376
tensor(96),-61.642494,-11.848131
tensor(73),-15.791287,38.289547
tensor(71),42.731106,-9.726399
tensor(64),-40.84162,4.5279026
tensor(87),18.937004,16.788185
tensor(65),-26.426598,-6.602149
tensor(75),-10.11338,-5.559102
tensor(15),-2.8382974,-41.02554
tensor(66),9.563809,17.731762
tensor(87),0.5293072,5.3272567
tensor(7),-17.382078,49.08855
tensor(37),61.60596,24.441454
tensor(12),-53.146088,4.2740035
tensor(91),7.7310247,-58.94839
tensor(64),-37.0477,1.6570278
tensor(6),-1.6783577,-13.964101
tensor(73),-15.037575,33.98851
tensor(91),14.436543,-52.389748
tensor(75),-14.06588,-6.9973354
tensor(22),-34.327713,-14.535718
tensor(62),18.913187,8.823216
tensor(62),1.59496,3.6683345
tensor(16),15.982746,48.363934
tensor(14),33.347794,-53.840042
tensor(5),19.163748,-18.32401
tensor(75),-39.94531,19.665003
tensor(23),-33.483658,40.586906
tensor(22),-6.0180674,52.993893
tensor(94),35.90666,-10.260671
tensor(23),-21.844788,-14.590745
tensor(12),-52.132565,4.2177606
tensor(23),-34.104576,39.210182
tensor(67),51.554043,-25.214546
tensor(94),10.862405,-14.517892
tensor(5),-10.25805,-19.287918
tensor(90),15.782924,11.84439
tensor(11),-39.299522,32.557697
tensor(65),-29.703304,3.2393355
tensor(90),22.092716,30.357225
tensor(65),-27.717031,-4.580211
tensor(65),-47.229496,35.51709
tensor(9),70.47196,2.1360435
tensor(17),-51.12923,-5.1817703
tensor(22),-12.876143,38.002644
tensor(83),-3.2847795,-19.583698
tensor(66),8.861073,17.014751
tensor(73),-15.293776,19.723885
tensor(66),14.323762,24.36844
tensor(1),3.6620092,35.699413
tensor(12),-42.628487,-8.720831
tensor(17),-45.494682,-11.110632
tensor(83),19.682934,-9.813331
tensor(65),-30.776068,4.7462296
tensor(72),-3.6804774,30.08157
tensor(73),-14.735378,26.799541
tensor(65),-44.9341,33.13823
tensor(90),21.800425,28.10431
tensor(22),-12.545126,45.40926
tensor(62),28.262459,53.349625
tensor(91),13.859489,-52.856655
tensor(64),-24.885084,-14.23953
tensor(37),61.219368,14.849421
tensor(95),-17.50581,-58.84364
tensor(37),61.569443,16.0385
tensor(11),-39.94196,29.29621
tensor(0),-37.625957,-31.090565
tensor(14),18.161716,-50.17744
tensor(91),4.581866,-62.290962
tensor(90),21.845558,29.817585
tensor(14),32.906082,-53.327858
tensor(91),11.324424,-55.669376
tensor(4),-20.690825,26.308475
tensor(3),0.8746233,-38.41265
tensor(14),33.18243,-53.820564
tensor(11),-21.254496,-0.43024322
tensor(3),5.2115703,-36.331966
tensor(95),-17.543785,-58.054146
tensor(4),-55.23953,25.508074
tensor(67),59.18358,-26.552317
tensor(96),-63.430145,-7.985837
tensor(19),21.037403,53.732956
tensor(91),9.962394,-57.1664
tensor(19),11.872408,54.882607
tensor(86),56.163914,16.479969
tensor(66),0.65550816,12.615045
tensor(22),-15.123409,16.606197
tensor(87),17.814798,13.106969
tensor(96),-54.538742,-17.498693
tensor(16),-7.1215677,-18.691576
tensor(23),-19.419796,-4.1595044
tensor(90),21.850151,28.701029
tensor(95),-17.301605,-58.918335
tensor(4),-22.319155,32.09386
tensor(12),-45.484806,1.3000877
tensor(93),52.69608,-47.08995
tensor(9),68.94083,-0.66049767
tensor(62),30.17976,47.415062
tensor(66),16.554293,28.356977
tensor(62),27.930456,55.16948
tensor(12),-54.407646,4.3861065
tensor(71),47.253025,-22.399235
tensor(37),61.37536,25.891575
tensor(11),-22.680752,-12.563338
tensor(90),21.749548,27.867655
tensor(67),44.932117,-27.36115
tensor(94),-9.829649,-15.070178
tensor(19),14.400184,3.3801172
tensor(19),0.7884213,0.90052116
tensor(12),-54.012196,4.357747
tensor(16),-12.03924,-21.778831
tensor(93),51.873535,-47.139885
tensor(94),38.38116,-7.1249337
tensor(97),3.8722584,45.229088
tensor(87),24.564648,22.55568
tensor(18),1.8475062,-63.58223
tensor(17),-50.696102,-5.6154323
tensor(86),54.399174,23.832003
tensor(16),-0.0646479,-16.94987
tensor(90),14.587923,10.685539
tensor(86),55.730732,17.584433
tensor(90),21.691536,25.389145
tensor(91),15.449933,-52.14685
tensor(12),-46.152157,1.8578436
tensor(97),-46.123306,-37.458263
tensor(62),0.26191938,4.493999
tensor(6),3.4174974,-10.753159
tensor(72),-4.7361584,13.674626
tensor(3),-12.258967,-44.166676
tensor(93),42.87283,-46.288723
tensor(96),-64.63863,-4.162129
tensor(5),26.13477,-13.971491
tensor(75),-34.365726,20.04878
tensor(14),18.564291,-50.337414
tensor(97),2.5696409,31.484842
tensor(12),-56.564083,4.5163093
tensor(5),5.014148,-19.359278
tensor(62),6.1522045,0.7660389
tensor(4),-25.682981,34.46094
tensor(67),61.14738,-27.08103
tensor(17),-49.46984,-6.8091245
tensor(90),16.356108,12.62091
tensor(87),10.7659235,7.353851
tensor(12),-42.620888,-4.057252
tensor(91),14.065144,-52.818855
tensor(19),25.109707,51.29772
tensor(71),47.467224,-21.72815
tensor(91),4.4892917,-61.918922
tensor(91),13.4403,-52.389515
tensor(97),3.2924123,36.71234
tensor(7),-19.349575,50.548367
tensor(4),-21.16864,19.984703
tensor(1),3.2385643,32.4319
tensor(17),-48.187004,-8.1770525
tensor(96),-63.32212,-8.419136
tensor(12),-42.649345,-12.632781
tensor(23),-35.12331,35.646885
tensor(73),-14.633787,33.895348
tensor(7),-15.859877,33.27165
tensor(90),4.5159917,5.2922316
tensor(16),15.601258,49.201546
tensor(16),33.549366,10.730023
tensor(86),56.64355,15.410278
tensor(91),14.700541,-52.301304
tensor(66),9.090739,17.23155
tensor(97),3.1711142,35.94607
tensor(91),9.517126,-57.95701
tensor(62),19.763668,8.898638
tensor(4),-54.95831,25.667366
tensor(22),-12.750052,38.832016
tensor(64),-47.79489,11.718332
tensor(73),-15.387625,39.9734
tensor(23),-36.480713,30.513468
tensor(97),3.8723133,51.179092
tensor(90),20.275696,19.345352
tensor(8),52.084217,19.130444
tensor(19),4.837971,0.21758342
tensor(37),61.457134,15.122587
tensor(71),40.842823,-27.227585
tensor(9),68.42016,-3.3521826
tensor(12),-57.54947,4.475175
tensor(4),-25.070316,34.25601
tensor(23),-20.672314,-11.803988
tensor(71),42.209805,-26.802395
tensor(62),13.427171,3.9379327
tensor(91),15.948596,-51.63207
tensor(65),-43.934563,31.982985
tensor(83),-5.9622445,-19.78738
tensor(12),-44.196934,-0.35453957
tensor(14),30.78985,-51.444767
tensor(5),25.821762,-8.495808
tensor(90),21.19905,22.742743
tensor(16),-13.403702,-20.800278
tensor(11),-26.087517,5.7912993
tensor(93),44.506107,-45.963367
tensor(72),0.1351359,41.107033
tensor(11),-20.032864,-4.0202994
tensor(19),26.74567,49.633633
tensor(67),57.396164,-26.30052
tensor(8),52.22927,18.886871
tensor(94),34.194077,-11.3984785
tensor(7),-34.520466,-16.024338
tensor(71),47.609314,-21.454535
tensor(9),42.38708,-46.33184
tensor(71),43.690765,-9.853944
tensor(3),-4.5583906,-40.899258
tensor(18),-37.102478,-29.750711
tensor(9),68.468895,-2.508965
tensor(94),9.744607,-14.270924
